review_id,text,category,polarity,aspect.term,aspect.location,sentiment.term,sentiment.location,sentiment.type
ex_0578,"Apesar de boa localização, um dos piores hotéis que já fiquei. Perde todo o padrão Ibis. Os elevadores já são pequenos, quartos também. Precisei pedir para trocar de quarto porque o primeiro era apenas cheiro de cigarro e o quarto que me colocaram em seguida, era minúsculo. A limpeza é falha. Quartos mal limpos, funcionários cheirando muito mal e também mal-educados. Dentre as grosserias, um recepcionista reclamando do horário do check-out. Impossível de recomendar o hotel para um amigo.",service,NEG,limpeza,"[277, 284]",falha,"[287, 292]",explicit
ex_0578,"Apesar de boa localização, um dos piores hotéis que já fiquei. Perde todo o padrão Ibis. Os elevadores já são pequenos, quartos também. Precisei pedir para trocar de quarto porque o primeiro era apenas cheiro de cigarro e o quarto que me colocaram em seguida, era minúsculo. A limpeza é falha. Quartos mal limpos, funcionários cheirando muito mal e também mal-educados. Dentre as grosserias, um recepcionista reclamando do horário do check-out. Impossível de recomendar o hotel para um amigo.",structure,NEG,Quartos,"[294, 301]",mal,"[302, 305]",explicit
ex_0578,"Apesar de boa localização, um dos piores hotéis que já fiquei. Perde todo o padrão Ibis. Os elevadores já são pequenos, quartos também. Precisei pedir para trocar de quarto porque o primeiro era apenas cheiro de cigarro e o quarto que me colocaram em seguida, era minúsculo. A limpeza é falha. Quartos mal limpos, funcionários cheirando muito mal e também mal-educados. Dentre as grosserias, um recepcionista reclamando do horário do check-out. Impossível de recomendar o hotel para um amigo.",service,NEG,funcionários,"[314, 326]",mal,"[343, 346]",explicit
ex_0578,"Apesar de boa localização, um dos piores hotéis que já fiquei. Perde todo o padrão Ibis. Os elevadores já são pequenos, quartos também. Precisei pedir para trocar de quarto porque o primeiro era apenas cheiro de cigarro e o quarto que me colocaram em seguida, era minúsculo. A limpeza é falha. Quartos mal limpos, funcionários cheirando muito mal e também mal-educados. Dentre as grosserias, um recepcionista reclamando do horário do check-out. Impossível de recomendar o hotel para um amigo.",service,NEG,funcionários,"[314, 326]",mal-educados,"[356, 368]",explicit
ex_1665,"A localização é excelente, próximo aos principais pontos turísticos, com uma linda vista da Tour Eiffel! Do nosso quarto tínhamos duas janelas com vista pra torre.  Bom café da manhã; limpo; estafe atencioso, principalmente o M. Vincent.   O único defeito é que a internet era paga e cara!  *Atenção para não confundir com um outro homônimo que fica maios pra baixo da torre.",location,POS,localização,"[2, 13]",excelente,"[16, 25]",explicit
ex_1665,"A localização é excelente, próximo aos principais pontos turísticos, com uma linda vista da Tour Eiffel! Do nosso quarto tínhamos duas janelas com vista pra torre.  Bom café da manhã; limpo; estafe atencioso, principalmente o M. Vincent.   O único defeito é que a internet era paga e cara!  *Atenção para não confundir com um outro homônimo que fica maios pra baixo da torre.",service,POS,café da manhã,"[169, 182]",Bom,"[165, 168]",explicit
ex_1665,"A localização é excelente, próximo aos principais pontos turísticos, com uma linda vista da Tour Eiffel! Do nosso quarto tínhamos duas janelas com vista pra torre.  Bom café da manhã; limpo; estafe atencioso, principalmente o M. Vincent.   O único defeito é que a internet era paga e cara!  *Atenção para não confundir com um outro homônimo que fica maios pra baixo da torre.",service,POS,estafe,"[191, 197]",atencioso,"[198, 207]",explicit
ex_1665,"A localização é excelente, próximo aos principais pontos turísticos, com uma linda vista da Tour Eiffel! Do nosso quarto tínhamos duas janelas com vista pra torre.  Bom café da manhã; limpo; estafe atencioso, principalmente o M. Vincent.   O único defeito é que a internet era paga e cara!  *Atenção para não confundir com um outro homônimo que fica maios pra baixo da torre.",service,NEG,internet,"[264, 272]",paga,"[277, 281]",explicit
ex_1665,"A localização é excelente, próximo aos principais pontos turísticos, com uma linda vista da Tour Eiffel! Do nosso quarto tínhamos duas janelas com vista pra torre.  Bom café da manhã; limpo; estafe atencioso, principalmente o M. Vincent.   O único defeito é que a internet era paga e cara!  *Atenção para não confundir com um outro homônimo que fica maios pra baixo da torre.",service,NEG,internet,"[264, 272]",cara,"[284, 288]",explicit
ex_1634,"Viajei a trabalho e a lazer. A reserva foi feita por uma empresa que represento e achei que o local não era muito charmoso. Realmente não é, mas é do lado da Torre Eiffel, exatamente em frente a uma estação do metro, a dois passos da Rue Passy. O café da manhã era ótimo. Cada pão maravilhoso... O atendimento excelente. Têm um gerente que fala português, o que pode ajudar para quem não fala a lingua.",service,POS,atendimento,"[298, 309]",excelente,"[310, 319]",explicit
ex_0882,"O hotel é localizado em um ponto bem tranquilo de Paris, bem próximo da Torre Eiffel, Arco do Triunfo e dos Jardins du Trocadéro. O atendimento do hotel é bastante educado e prestativo, e atendeu a todas as nossas demandas. O hotel é confortável, entretanto achei o quarto um pouco pequeno. O café da manhã é simples, sem grandes opções mas satisfatório.",general,POS,hotel,"[226, 231]",confortável,"[234, 245]",explicit
ex_0882,"O hotel é localizado em um ponto bem tranquilo de Paris, bem próximo da Torre Eiffel, Arco do Triunfo e dos Jardins du Trocadéro. O atendimento do hotel é bastante educado e prestativo, e atendeu a todas as nossas demandas. O hotel é confortável, entretanto achei o quarto um pouco pequeno. O café da manhã é simples, sem grandes opções mas satisfatório.",structure,NEG,quarto,"[266, 272]",pequeno,"[282, 289]",explicit
ex_0882,"O hotel é localizado em um ponto bem tranquilo de Paris, bem próximo da Torre Eiffel, Arco do Triunfo e dos Jardins du Trocadéro. O atendimento do hotel é bastante educado e prestativo, e atendeu a todas as nossas demandas. O hotel é confortável, entretanto achei o quarto um pouco pequeno. O café da manhã é simples, sem grandes opções mas satisfatório.",service,POS,atendimento,"[132, 143]",educado,"[164, 171]",explicit
ex_0882,"O hotel é localizado em um ponto bem tranquilo de Paris, bem próximo da Torre Eiffel, Arco do Triunfo e dos Jardins du Trocadéro. O atendimento do hotel é bastante educado e prestativo, e atendeu a todas as nossas demandas. O hotel é confortável, entretanto achei o quarto um pouco pequeno. O café da manhã é simples, sem grandes opções mas satisfatório.",service,POS,atendimento,"[132, 143]",prestativo,"[174, 184]",explicit
ex_0882,"O hotel é localizado em um ponto bem tranquilo de Paris, bem próximo da Torre Eiffel, Arco do Triunfo e dos Jardins du Trocadéro. O atendimento do hotel é bastante educado e prestativo, e atendeu a todas as nossas demandas. O hotel é confortável, entretanto achei o quarto um pouco pequeno. O café da manhã é simples, sem grandes opções mas satisfatório.",service,POS,atendimento,"[132, 143]",atendeu a todas as nossas demandas,"[188, 222]",explicit
ex_0878,"Um excelente hotel, a melhor opção para a grande cidade de NY: decoração acolhedora, quartos confortáveis e espaçosos, colaboradores muito simpáticos e atenciosos (com especial destaque para o doorman Jeffrey que é impecável), muito bem localizado e numa zona sossegada dada a proximidade de Times Square. A relação qualidade preço é excelente.",general,POS,hotel,"[13, 18]",excelente,"[3, 12]",explicit
ex_0878,"Um excelente hotel, a melhor opção para a grande cidade de NY: decoração acolhedora, quartos confortáveis e espaçosos, colaboradores muito simpáticos e atenciosos (com especial destaque para o doorman Jeffrey que é impecável), muito bem localizado e numa zona sossegada dada a proximidade de Times Square. A relação qualidade preço é excelente.",structure,POS,decoração,"[63, 72]",acolhedora,"[73, 83]",explicit
ex_0878,"Um excelente hotel, a melhor opção para a grande cidade de NY: decoração acolhedora, quartos confortáveis e espaçosos, colaboradores muito simpáticos e atenciosos (com especial destaque para o doorman Jeffrey que é impecável), muito bem localizado e numa zona sossegada dada a proximidade de Times Square. A relação qualidade preço é excelente.",structure,POS,quartos,"[85, 92]",confortáveis,"[93, 105]",explicit
ex_0878,"Um excelente hotel, a melhor opção para a grande cidade de NY: decoração acolhedora, quartos confortáveis e espaçosos, colaboradores muito simpáticos e atenciosos (com especial destaque para o doorman Jeffrey que é impecável), muito bem localizado e numa zona sossegada dada a proximidade de Times Square. A relação qualidade preço é excelente.",structure,POS,quartos,"[85, 92]",espaçosos,"[108, 117]",explicit
ex_0878,"Um excelente hotel, a melhor opção para a grande cidade de NY: decoração acolhedora, quartos confortáveis e espaçosos, colaboradores muito simpáticos e atenciosos (com especial destaque para o doorman Jeffrey que é impecável), muito bem localizado e numa zona sossegada dada a proximidade de Times Square. A relação qualidade preço é excelente.",service,POS,colaboradores,"[119, 132]",simpáticos,"[139, 149]",explicit
ex_0878,"Um excelente hotel, a melhor opção para a grande cidade de NY: decoração acolhedora, quartos confortáveis e espaçosos, colaboradores muito simpáticos e atenciosos (com especial destaque para o doorman Jeffrey que é impecável), muito bem localizado e numa zona sossegada dada a proximidade de Times Square. A relação qualidade preço é excelente.",service,POS,colaboradores,"[119, 132]",atenciosos,"[152, 162]",explicit
ex_0878,"Um excelente hotel, a melhor opção para a grande cidade de NY: decoração acolhedora, quartos confortáveis e espaçosos, colaboradores muito simpáticos e atenciosos (com especial destaque para o doorman Jeffrey que é impecável), muito bem localizado e numa zona sossegada dada a proximidade de Times Square. A relação qualidade preço é excelente.",price,POS,preço,"[326, 331]",excelente,"[334, 343]",explicit
ex_0767,"Hotel é limpo e muito bem localizado. O quarto com cama de casal realmente é bem pequeno, mal havia espaço para abrir uma mala. No entanto, a distribuição do espaço é inteligente e, numa cidade como Nova Iorque, a última coisa que se pretende é perder tempo no quarto do hotel. Ótimo ter internet liberada, secador e estação para IPod para se ouvir música. Ficaria novamente.",structure,NEG,quarto,"[40, 46]",pequeno,"[81, 88]",explicit
ex_0767,"Hotel é limpo e muito bem localizado. O quarto com cama de casal realmente é bem pequeno, mal havia espaço para abrir uma mala. No entanto, a distribuição do espaço é inteligente e, numa cidade como Nova Iorque, a última coisa que se pretende é perder tempo no quarto do hotel. Ótimo ter internet liberada, secador e estação para IPod para se ouvir música. Ficaria novamente.",structure,NEG,quarto,"[40, 46]",mal havia espaço para abrir uma mala,"[90, 126]",explicit
ex_0099,"Fiqueo três noites no hotel. Achei ele bem localizado na Strip. Os quartos são espaçosos e confortáveis. O controle de luz, ar condicionado, relógio fica em um controle bem moderno no criado mudo. O serviço de quarto foi muito bom, entregando os pedidos em cerca de 30 minutos. Dentro do hotel, existe uma excelente infraestrutura em restaurantes, lanchonetes, sem falar a área de lazer. Realmente tem um excelente custo-benefício.",service,POS,serviço de quarto,"[199, 216]",bom,"[227, 230]",explicit
ex_0099,"Fiqueo três noites no hotel. Achei ele bem localizado na Strip. Os quartos são espaçosos e confortáveis. O controle de luz, ar condicionado, relógio fica em um controle bem moderno no criado mudo. O serviço de quarto foi muito bom, entregando os pedidos em cerca de 30 minutos. Dentro do hotel, existe uma excelente infraestrutura em restaurantes, lanchonetes, sem falar a área de lazer. Realmente tem um excelente custo-benefício.",price,POS,custo-benefício,"[415, 430]",excelente,"[405, 414]",explicit
ex_0099,"Fiqueo três noites no hotel. Achei ele bem localizado na Strip. Os quartos são espaçosos e confortáveis. O controle de luz, ar condicionado, relógio fica em um controle bem moderno no criado mudo. O serviço de quarto foi muito bom, entregando os pedidos em cerca de 30 minutos. Dentro do hotel, existe uma excelente infraestrutura em restaurantes, lanchonetes, sem falar a área de lazer. Realmente tem um excelente custo-benefício.",general,POS,hotel,"[22, 27]",bem localizado,"[39, 53]",explicit
ex_0099,"Fiqueo três noites no hotel. Achei ele bem localizado na Strip. Os quartos são espaçosos e confortáveis. O controle de luz, ar condicionado, relógio fica em um controle bem moderno no criado mudo. O serviço de quarto foi muito bom, entregando os pedidos em cerca de 30 minutos. Dentro do hotel, existe uma excelente infraestrutura em restaurantes, lanchonetes, sem falar a área de lazer. Realmente tem um excelente custo-benefício.",structure,POS,quartos,"[67, 74]",espaçosos,"[79, 88]",explicit
ex_0099,"Fiqueo três noites no hotel. Achei ele bem localizado na Strip. Os quartos são espaçosos e confortáveis. O controle de luz, ar condicionado, relógio fica em um controle bem moderno no criado mudo. O serviço de quarto foi muito bom, entregando os pedidos em cerca de 30 minutos. Dentro do hotel, existe uma excelente infraestrutura em restaurantes, lanchonetes, sem falar a área de lazer. Realmente tem um excelente custo-benefício.",structure,POS,quartos,"[67, 74]",confortáveis,"[91, 103]",explicit
ex_1834,"O hotel, considerando que é um três estrelas, é bom, perto de tudo, limpo, de bom gosto. Os funcionários são atenciosos e o wi-fi é de graça, o que é uma vantagem e tanto para quem viaja com lap top. Dorme-se muito bem, o quarto é silencioso e agradável.   Contudo, o banheiro é um problema. Não há box e a água cai diretamente no chão do banheiro, molh.ando tudo, vaso sanitário, pia etc. Isso torna o banho muito desagradável.",general,POS,hotel,"[2, 7]",bom,"[48, 51]",explicit
ex_1834,"O hotel, considerando que é um três estrelas, é bom, perto de tudo, limpo, de bom gosto. Os funcionários são atenciosos e o wi-fi é de graça, o que é uma vantagem e tanto para quem viaja com lap top. Dorme-se muito bem, o quarto é silencioso e agradável.   Contudo, o banheiro é um problema. Não há box e a água cai diretamente no chão do banheiro, molh.ando tudo, vaso sanitário, pia etc. Isso torna o banho muito desagradável.",general,POS,hotel,"[2, 7]",limpo,"[68, 73]",explicit
ex_1834,"O hotel, considerando que é um três estrelas, é bom, perto de tudo, limpo, de bom gosto. Os funcionários são atenciosos e o wi-fi é de graça, o que é uma vantagem e tanto para quem viaja com lap top. Dorme-se muito bem, o quarto é silencioso e agradável.   Contudo, o banheiro é um problema. Não há box e a água cai diretamente no chão do banheiro, molh.ando tudo, vaso sanitário, pia etc. Isso torna o banho muito desagradável.",service,POS,funcionários,"[92, 104]",atenciosos,"[109, 119]",explicit
ex_1834,"O hotel, considerando que é um três estrelas, é bom, perto de tudo, limpo, de bom gosto. Os funcionários são atenciosos e o wi-fi é de graça, o que é uma vantagem e tanto para quem viaja com lap top. Dorme-se muito bem, o quarto é silencioso e agradável.   Contudo, o banheiro é um problema. Não há box e a água cai diretamente no chão do banheiro, molh.ando tudo, vaso sanitário, pia etc. Isso torna o banho muito desagradável.",structure,POS,quarto,"[222, 228]",silencioso,"[231, 241]",explicit
ex_1834,"O hotel, considerando que é um três estrelas, é bom, perto de tudo, limpo, de bom gosto. Os funcionários são atenciosos e o wi-fi é de graça, o que é uma vantagem e tanto para quem viaja com lap top. Dorme-se muito bem, o quarto é silencioso e agradável.   Contudo, o banheiro é um problema. Não há box e a água cai diretamente no chão do banheiro, molh.ando tudo, vaso sanitário, pia etc. Isso torna o banho muito desagradável.",structure,POS,quarto,"[222, 228]",agradável,"[244, 253]",explicit
ex_1834,"O hotel, considerando que é um três estrelas, é bom, perto de tudo, limpo, de bom gosto. Os funcionários são atenciosos e o wi-fi é de graça, o que é uma vantagem e tanto para quem viaja com lap top. Dorme-se muito bem, o quarto é silencioso e agradável.   Contudo, o banheiro é um problema. Não há box e a água cai diretamente no chão do banheiro, molh.ando tudo, vaso sanitário, pia etc. Isso torna o banho muito desagradável.",structure,NEG,banheiro,"[268, 276]",problema,"[282, 290]",explicit
ex_1542,"Ficamos neste hotel e gostamos muito, perto de 2 estações do metrô o que facilitou muito a circulação pela cidade, também tinha vários restaurantes, padarias, mercados perto e era numa rua bem sossegada. Neste hotel tinha café da manhã muito bom, o atendimento foi excelente, todos muito simpáticos, apesar da fama de mal humorado dos franceses.",general,POS,hotel,"[14, 19]",gostamos,"[22, 30]",explicit
ex_1542,"Ficamos neste hotel e gostamos muito, perto de 2 estações do metrô o que facilitou muito a circulação pela cidade, também tinha vários restaurantes, padarias, mercados perto e era numa rua bem sossegada. Neste hotel tinha café da manhã muito bom, o atendimento foi excelente, todos muito simpáticos, apesar da fama de mal humorado dos franceses.",service,POS,atendimento,"[249, 260]",simpáticos,"[288, 298]",explicit
ex_1281,"Hotel perfeito! Parece uma cidade, só não é o melhor porque fica no começo da Strip e a boate não é uma das mais badaladas, mas tem um maravilhoso teatro do corqueja du soleil, pena nao poder tirar foto, tem um lugar underground que fica as olhinhos mais baratas e praça de alimentação e estação de monorail.",general,POS,Hotel,"[0, 5]",perfeito,"[6, 14]",explicit
ex_1281,"Hotel perfeito! Parece uma cidade, só não é o melhor porque fica no começo da Strip e a boate não é uma das mais badaladas, mas tem um maravilhoso teatro do corqueja du soleil, pena nao poder tirar foto, tem um lugar underground que fica as olhinhos mais baratas e praça de alimentação e estação de monorail.",structure,POS,teatro,"[147, 153]",maravilhoso,"[135, 146]",explicit
ex_1281,"Hotel perfeito! Parece uma cidade, só não é o melhor porque fica no começo da Strip e a boate não é uma das mais badaladas, mas tem um maravilhoso teatro do corqueja du soleil, pena nao poder tirar foto, tem um lugar underground que fica as olhinhos mais baratas e praça de alimentação e estação de monorail.",general,POS,Hotel,"[0, 5]",Parece uma cidade,"[16, 33]",explicit
ex_1788,"Perto de tudo, fizemos muitas coisas à pé. Próximo a vários restaurantes, dá pra ir à pé até a Times Square e várias peças da Broadway. Quartos bem grandes, cama ótima, banheiro ótimo com banheira. Tem microondas e cafeteira no quarto. Quarto muito limpo. Como a maioria dos hotéis de NY não tem café da manhã, porém tem uma Starbucks bem na frente. Wifi grátis. Kit de ammenities é uma delícia! Ficaria lá novamente.",structure,POS,Quartos,"[136, 143]",grandes,"[148, 155]",explicit
ex_1788,"Perto de tudo, fizemos muitas coisas à pé. Próximo a vários restaurantes, dá pra ir à pé até a Times Square e várias peças da Broadway. Quartos bem grandes, cama ótima, banheiro ótimo com banheira. Tem microondas e cafeteira no quarto. Quarto muito limpo. Como a maioria dos hotéis de NY não tem café da manhã, porém tem uma Starbucks bem na frente. Wifi grátis. Kit de ammenities é uma delícia! Ficaria lá novamente.",structure,POS,cama,"[157, 161]",ótima,"[162, 167]",explicit
ex_1788,"Perto de tudo, fizemos muitas coisas à pé. Próximo a vários restaurantes, dá pra ir à pé até a Times Square e várias peças da Broadway. Quartos bem grandes, cama ótima, banheiro ótimo com banheira. Tem microondas e cafeteira no quarto. Quarto muito limpo. Como a maioria dos hotéis de NY não tem café da manhã, porém tem uma Starbucks bem na frente. Wifi grátis. Kit de ammenities é uma delícia! Ficaria lá novamente.",structure,POS,banheiro,"[169, 177]",ótimo,"[178, 183]",explicit
ex_1788,"Perto de tudo, fizemos muitas coisas à pé. Próximo a vários restaurantes, dá pra ir à pé até a Times Square e várias peças da Broadway. Quartos bem grandes, cama ótima, banheiro ótimo com banheira. Tem microondas e cafeteira no quarto. Quarto muito limpo. Como a maioria dos hotéis de NY não tem café da manhã, porém tem uma Starbucks bem na frente. Wifi grátis. Kit de ammenities é uma delícia! Ficaria lá novamente.",structure,POS,Quarto,"[236, 242]",limpo,"[249, 254]",explicit
ex_0501,"Hotel simples sem carregador de mala, geladeira no quarto. Os quartos são bem simples e quentes. Não tem sabonete, shampoo e toca para cabelo. O hotel apenas fornece café da manhã, não tem qualquer outro tipo de refeição. Qualquer pedido de agua, café tem que ser pago na hora e retirado diretamente na portaria. Room Tip: Peça quartos com cama de casal, pois mesmo assim eles colocam as camas juntas. E de preferência para...",structure,NEG,sabonete,"[105, 113]",Não tem,"[97, 104]",explicit
ex_0446,"Boa localização, perto de metrô e de uma estação de RER para o aeroporto. Vários restaurantes ao redor. É possível ir à pé a vários lugares. Coração do Quartier Latin! Café da manhã correto. Quarto pequeno, com banheiro sem chuveiro alto, somente banheira com chuveirinho. Sala de banho sem porta; vaso sanitário em cômodo separado. Em 2 pessoas, privacidade ruim. Staff prestativo.",location,POS,localização,"[4, 15]",Boa,"[0, 3]",explicit
ex_0446,"Boa localização, perto de metrô e de uma estação de RER para o aeroporto. Vários restaurantes ao redor. É possível ir à pé a vários lugares. Coração do Quartier Latin! Café da manhã correto. Quarto pequeno, com banheiro sem chuveiro alto, somente banheira com chuveirinho. Sala de banho sem porta; vaso sanitário em cômodo separado. Em 2 pessoas, privacidade ruim. Staff prestativo.",service,POS,Café da manhã,"[168, 181]",correto,"[182, 189]",explicit
ex_0446,"Boa localização, perto de metrô e de uma estação de RER para o aeroporto. Vários restaurantes ao redor. É possível ir à pé a vários lugares. Coração do Quartier Latin! Café da manhã correto. Quarto pequeno, com banheiro sem chuveiro alto, somente banheira com chuveirinho. Sala de banho sem porta; vaso sanitário em cômodo separado. Em 2 pessoas, privacidade ruim. Staff prestativo.",structure,NEG,Quarto,"[191, 197]",pequeno,"[198, 205]",explicit
ex_0446,"Boa localização, perto de metrô e de uma estação de RER para o aeroporto. Vários restaurantes ao redor. É possível ir à pé a vários lugares. Coração do Quartier Latin! Café da manhã correto. Quarto pequeno, com banheiro sem chuveiro alto, somente banheira com chuveirinho. Sala de banho sem porta; vaso sanitário em cômodo separado. Em 2 pessoas, privacidade ruim. Staff prestativo.",structure,NEG,banheiro,"[211, 219]",sem chuveiro alto,"[220, 237]",explicit
ex_0446,"Boa localização, perto de metrô e de uma estação de RER para o aeroporto. Vários restaurantes ao redor. É possível ir à pé a vários lugares. Coração do Quartier Latin! Café da manhã correto. Quarto pequeno, com banheiro sem chuveiro alto, somente banheira com chuveirinho. Sala de banho sem porta; vaso sanitário em cômodo separado. Em 2 pessoas, privacidade ruim. Staff prestativo.",structure,NEG,Sala de banho,"[273, 286]",sem porta,"[287, 296]",explicit
ex_0446,"Boa localização, perto de metrô e de uma estação de RER para o aeroporto. Vários restaurantes ao redor. É possível ir à pé a vários lugares. Coração do Quartier Latin! Café da manhã correto. Quarto pequeno, com banheiro sem chuveiro alto, somente banheira com chuveirinho. Sala de banho sem porta; vaso sanitário em cômodo separado. Em 2 pessoas, privacidade ruim. Staff prestativo.",others,NEG,privacidade,"[347, 358]",ruim,"[359, 363]",explicit
ex_0446,"Boa localização, perto de metrô e de uma estação de RER para o aeroporto. Vários restaurantes ao redor. É possível ir à pé a vários lugares. Coração do Quartier Latin! Café da manhã correto. Quarto pequeno, com banheiro sem chuveiro alto, somente banheira com chuveirinho. Sala de banho sem porta; vaso sanitário em cômodo separado. Em 2 pessoas, privacidade ruim. Staff prestativo.",service,POS,Staff,"[365, 370]",prestativo,"[371, 381]",explicit
ex_0871,"O hotel é bom, limpo, bem localizado, mas faltam algumas coisas. Não tem frigobar no quarto, nem microondas. A internet é por cabo (o que não conecta celular nem IPAD). Os quartos são limpos, a cama é boa, quarto com bom espaço, o banheiro podia ter uma manutenção melhor,o chuveiro ficava um bom tempo pingando e as toalhas eram velhas e tinham cheiro estranho. No geral bom hotel, ficaria perfeito se melhorassem esses pontos!",location,POS,localizado,"[26, 36]",bem,"[22, 25]",explicit
ex_0871,"O hotel é bom, limpo, bem localizado, mas faltam algumas coisas. Não tem frigobar no quarto, nem microondas. A internet é por cabo (o que não conecta celular nem IPAD). Os quartos são limpos, a cama é boa, quarto com bom espaço, o banheiro podia ter uma manutenção melhor,o chuveiro ficava um bom tempo pingando e as toalhas eram velhas e tinham cheiro estranho. No geral bom hotel, ficaria perfeito se melhorassem esses pontos!",structure,POS,quartos,"[172, 179]",limpos,"[184, 190]",explicit
ex_0871,"O hotel é bom, limpo, bem localizado, mas faltam algumas coisas. Não tem frigobar no quarto, nem microondas. A internet é por cabo (o que não conecta celular nem IPAD). Os quartos são limpos, a cama é boa, quarto com bom espaço, o banheiro podia ter uma manutenção melhor,o chuveiro ficava um bom tempo pingando e as toalhas eram velhas e tinham cheiro estranho. No geral bom hotel, ficaria perfeito se melhorassem esses pontos!",structure,POS,cama,"[194, 198]",boa,"[201, 204]",explicit
ex_0871,"O hotel é bom, limpo, bem localizado, mas faltam algumas coisas. Não tem frigobar no quarto, nem microondas. A internet é por cabo (o que não conecta celular nem IPAD). Os quartos são limpos, a cama é boa, quarto com bom espaço, o banheiro podia ter uma manutenção melhor,o chuveiro ficava um bom tempo pingando e as toalhas eram velhas e tinham cheiro estranho. No geral bom hotel, ficaria perfeito se melhorassem esses pontos!",structure,NEG,banheiro,"[231, 239]",melhor,"[265, 271]",explicit
ex_0871,"O hotel é bom, limpo, bem localizado, mas faltam algumas coisas. Não tem frigobar no quarto, nem microondas. A internet é por cabo (o que não conecta celular nem IPAD). Os quartos são limpos, a cama é boa, quarto com bom espaço, o banheiro podia ter uma manutenção melhor,o chuveiro ficava um bom tempo pingando e as toalhas eram velhas e tinham cheiro estranho. No geral bom hotel, ficaria perfeito se melhorassem esses pontos!",structure,NEG,chuveiro,"[274, 282]",pingando,"[303, 311]",explicit
ex_0871,"O hotel é bom, limpo, bem localizado, mas faltam algumas coisas. Não tem frigobar no quarto, nem microondas. A internet é por cabo (o que não conecta celular nem IPAD). Os quartos são limpos, a cama é boa, quarto com bom espaço, o banheiro podia ter uma manutenção melhor,o chuveiro ficava um bom tempo pingando e as toalhas eram velhas e tinham cheiro estranho. No geral bom hotel, ficaria perfeito se melhorassem esses pontos!",structure,NEG,toalhas,"[317, 324]",velhas,"[330, 336]",explicit
ex_1425,"O Hotel é melhor que a apresentação de sua fachada. Os quartos são limpos e bem dispostos. O banheiro teve limpeza impecável e os produtos da Neutrogena ajudam na qualificação. O business Center me salvou na impressão de vouchers. O café da manhã é cobrado a parte (USD 19,90 por pessoa) e só é gratis para HHonors Gold e Diamond,achei um pouco salgado.",structure,POS,Hotel,"[2, 7]",melhor,"[10, 16]",explicit
ex_1425,"O Hotel é melhor que a apresentação de sua fachada. Os quartos são limpos e bem dispostos. O banheiro teve limpeza impecável e os produtos da Neutrogena ajudam na qualificação. O business Center me salvou na impressão de vouchers. O café da manhã é cobrado a parte (USD 19,90 por pessoa) e só é gratis para HHonors Gold e Diamond,achei um pouco salgado.",structure,POS,quartos,"[55, 62]",limpos,"[67, 73]",explicit
ex_1425,"O Hotel é melhor que a apresentação de sua fachada. Os quartos são limpos e bem dispostos. O banheiro teve limpeza impecável e os produtos da Neutrogena ajudam na qualificação. O business Center me salvou na impressão de vouchers. O café da manhã é cobrado a parte (USD 19,90 por pessoa) e só é gratis para HHonors Gold e Diamond,achei um pouco salgado.",structure,POS,quartos,"[55, 62]",dispostos,"[80, 89]",explicit
ex_0755,"Eu e minha colega reservamos um quarto duplo, por telefone, com um mês de antecedência, para fazer um curso em Poa. Quando chegamos ao hotel, perto das 22:00, fomos informadas de que a reserva não estava confirmada!Então nos arrumaram um quarto com somente uma cama de casal, e não havia ninguém da manutenção ou alguém com vontade para colocar uma cama extra no quarto. Resultado: tivemos que aceitar, pois não havia como procurar outro hotel aquela hora. O hotel é em um prédio muito antigo e necessita de reforma urgentes, o teto parecia que ia cair na nossa cabeça. No outro dia nos mudaram de quarto, e é claro que nós mesmas que tivemos que fazer esta mudança, então o problema foi outro, não conseguimos tomar banho direito, pois só havia uma regulagem no chuveiro: quente, num dia quente! As condições deste banheiro eram piores do que o primeiro. Solicitamos falar com a gerente, mais de cinco vezes. No entanto, não fomos atendidas! Allém de tudo isso, é claro, há o barulho da rua, dia e noite, insuportável!! O hotel é pessimo, tanto em atendimento quanto em acomodações. Não recomendo a ninguém!",general,NEG,hotel,"[1023, 1028]",pessimo,"[1031, 1038]",explicit
ex_0755,"Eu e minha colega reservamos um quarto duplo, por telefone, com um mês de antecedência, para fazer um curso em Poa. Quando chegamos ao hotel, perto das 22:00, fomos informadas de que a reserva não estava confirmada!Então nos arrumaram um quarto com somente uma cama de casal, e não havia ninguém da manutenção ou alguém com vontade para colocar uma cama extra no quarto. Resultado: tivemos que aceitar, pois não havia como procurar outro hotel aquela hora. O hotel é em um prédio muito antigo e necessita de reforma urgentes, o teto parecia que ia cair na nossa cabeça. No outro dia nos mudaram de quarto, e é claro que nós mesmas que tivemos que fazer esta mudança, então o problema foi outro, não conseguimos tomar banho direito, pois só havia uma regulagem no chuveiro: quente, num dia quente! As condições deste banheiro eram piores do que o primeiro. Solicitamos falar com a gerente, mais de cinco vezes. No entanto, não fomos atendidas! Allém de tudo isso, é claro, há o barulho da rua, dia e noite, insuportável!! O hotel é pessimo, tanto em atendimento quanto em acomodações. Não recomendo a ninguém!",service,NEG,atendimento,"[1049, 1060]",pessimo,"[1031, 1038]",explicit
